"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"CHC1185T"	-0.0371117319120623	0.020293284212693	0.0332202101957395	0.0559645595879684	-0.0165370893142652	-0.00349069852016642	-0.0186903841917648	0.0256229240331822	0.059243888785127	-0.0793440363027386	0.0109972677997243	-0.0432235000164879	-0.00829210899297036	0.0392543364668605	-0.0031497415205039	0.101654203647269	-0.0280156892344234	0.00137518965704655	0.0395664082583276	-0.14716280870351
"CHC1531T"	-0.0230077373197726	0.00504523273571306	0.009962028826337	0.0387708478902186	0.0280927351804223	-0.0468793993647453	0.00793774378238859	0.0480600254994326	0.0282711575992173	-0.0242051818288843	0.00405630438611863	-0.051890613487587	-0.0179770700446807	0.0148184436215544	0.0122898596633337	0.00978691059604336	0.014120628754376	0.022899826379855	0.00529934793981107	-0.00194012140316394
"CHC1598T"	-0.122430147229092	-0.0147601437016749	-0.00460684302930427	-0.0447248847220445	0.0626655765743124	-0.00127337343095397	0.00429953796867754	0.0825097608457499	-0.00974479571174888	0.0325520502908079	-0.0272889832797072	0.0180374934767718	0.0396227193956862	0.119121679996483	-0.0208137624876729	-0.031286500252348	0.009581373506637	-0.00940792464760629	-0.00503332919902826	0.0344829628751253
"CHC1705T"	-0.132017005339484	-0.0347992587637168	0.0329733754894164	0.0263230483889606	0.0245947669659315	0.0267230334087734	-0.0113496315798977	0.0413586519327093	0.022015222798927	-0.0739306171084772	-0.0304423098842941	0.00829735546992078	-0.0279853934920141	0.0163458403894008	0.0278596109097534	0.0271748540951208	-0.0579198508910714	0.0234444658962911	0.0298063955264971	-0.0200029866184212
"CHC1736T"	-0.0198954984746268	-0.0129944349085112	0.00393284170567794	0.0386933847624332	0.0440912101046147	-0.0520583347841465	0.00385304339051412	0.0216507820426455	0.00957870642430551	-0.000651043580344374	0.00966934892597007	-0.0521522889340797	-0.0340578282454307	0.0247946965133856	-0.0121006581183462	0.0500371464525489	-0.0215481940316708	0.00381368629958093	0.00774151552602675	-0.0216024923945054
"CHC1751T"	-0.0491239726965721	0.0180875287257549	0.0819415458414551	0.0555606313391943	0.0285589602050857	0.0153079025573699	0.000473229389416577	0.0410674271211271	0.00402443834642413	-0.00785214702613366	0.0171120316324643	-0.0273086307920305	-0.0156679449217298	0.0870546393212068	-0.0098210854680597	0.0209613284981641	-0.00447019792611628	0.0289313825677524	0.0274320252375668	-0.033209336147296
"CHC1186T"	-0.0287516048205566	-0.0210418226497376	-0.0503934229946946	0.00670033403515449	0.109033963045216	-0.0201112576963418	-0.000174571515656896	0.0466813466190758	-0.0227874985243018	0.0312285193921741	0.0253194726503954	-0.0390290036645938	0.0175532098899692	0.0282055493411045	-0.0130780807004743	-0.061465278532748	0.00443589198606968	-0.00524200311201862	-0.00582641965170688	0.0398341624575268
"CHC1539T"	-0.0507608940027967	0.022043976765553	0.0400260439159794	0.0694761277165389	-0.0494460037592069	-0.0379970040864299	-0.000966964672149742	0.0538349778064945	0.0658315566126638	-0.0589077113166802	-0.0238713937213487	-0.0924535498352987	-0.0181842246570321	0.0223848427414569	0.00699627985442179	0.0739227128700078	0.00995152046396651	0.0189617609309867	0.0245210785487939	-0.105108286308007
"CHC1600T"	-0.0280554950355154	0.0169538071159876	0.000430450612342578	0.0339990745407698	0.0111060385138775	-0.0399956430448174	-0.00926957490955818	0.031609644803658	0.0401157299075734	-0.0378708828713738	-0.0021116761404091	-0.0682122651980161	0.000672735718418325	0.0133460154008131	0.00626286134971898	0.0286970283369124	0.0273115714625279	0.0181664631079441	-0.00870794054287905	-0.0492980939219376
"CHC1708T"	-0.0132048776363292	0.014967246854056	0.019969380515098	0.0531973863206734	-0.0128241273828168	-0.0643151500673911	0.0178453414242846	0.0227192603028148	0.0437562318542334	-0.031798123547941	-0.03144926618866	-0.0847254911543736	-0.025734451837385	0.00941605559866402	0.011489451544533	0.0792188391143393	-0.0059133945482458	0.0180505857693729	0.00937554507017301	-0.0594023477677365
"CHC1028T"	-0.0193394505026767	0.0135794771067387	-0.013033877804138	0.019548300971388	0.0805808970971464	-0.00832875317388343	0.0138425098744769	0.0541582660778165	-0.00593738490613267	0.0109028935766537	0.00364049751545296	-0.0581326505881008	-0.00562213154557321	0.019159834187457	0.00601544528239757	-0.00954423290130768	-0.0177726465798326	0.0388665018518212	-0.0206456123513511	0.000479015310306419
"CHC1189T"	-0.0268476158905371	0.0248454085485873	0.02196025495132	0.0235226991575482	0.0516783803101542	-0.0293092319219037	0.0152985849531321	0.0503239623017908	0.00716749336917838	-0.00810003976378662	0.000689300517535508	-0.0218113485137225	-0.0356748230679518	0.0161309526750898	-0.0343258876940484	0.00408343647045429	-0.0406420427768346	-0.00987389283320801	-0.00444226376815677	-0.0130352264811639
"CHC1545T"	-0.0476766620650791	-0.0102698032247665	-0.0111207103270097	0.00592742493927799	0.0778448194879988	-0.00362095464790549	-0.0134907056584268	0.0912976152087953	-0.0285290067991234	0.0156649447707483	-0.00557113035889687	-0.000477498129102498	0.00860866070776519	0.0468345180944072	-0.00690894743722679	-0.0351091132916617	-0.0126148335417752	0.0345418025994263	-0.0166118352487086	0.0478300596396946
"CHC1739T"	-0.0496386402638718	0.0180093550803869	0.0513529062694466	0.05990106676616	0.0143748650058624	-0.00547605928665855	0.0126564663524408	0.0374640257643022	0.0402590016790494	-0.0162110799624266	-0.0226778183423241	-0.0436572765486263	-0.0137674626660446	0.0822240870628908	0.00776482434137365	0.0561617239844429	0.00636605741345636	0.0264895460876219	-0.00284460397479225	-0.0798497756746411
"CHC1754T"	-0.00405741472823165	0.00768062164249286	-0.0615801014144946	0.0422425428128307	0.0471932369017302	-0.0269552013877325	0.0208875507140378	0.0168192786773896	0.00179510416609391	-0.00973166456058194	0.0167023405612078	-0.0593815008400249	-0.0359707357560279	0.0828739132720792	0.0107144977045449	0.118885464196543	-0.0881579377764952	-0.0172453504631486	0.0232226105890272	-0.0584778763752367
"CHC1190T"	-0.0186045814522869	0.0148944929749252	0.0325991170822069	0.0211242872162024	-0.0337189846650765	-0.0638665780499834	0.0023528385688583	0.0361393309703357	0.0515550412129836	-0.0498592049529812	-0.0136224056576107	-0.0823970100153353	-0.00769329612663177	0.0201060398157011	0.0120652262447303	0.0537840397240854	0.0259711727190627	0.0233600122232679	0.0287351954804488	-0.0727518907825768
"CHC1602T"	-0.0127381396254829	-0.0014693813281304	-0.00708978069907246	0.0135188174500373	0.0913907093538679	-0.0609036658434101	-0.00521347674606688	-0.0214941210344634	-0.0116860213039127	0.00571221279991765	0.0143711890283799	-0.0460506173823099	0.00663647859426718	0.0143481251525697	0.0119172293375595	-0.00179567010770815	-0.00535753641468929	-0.00199544103627814	-0.00710372242430145	0.0360032570956945
"CHC1741T"	-0.0817610168103725	0.00687699887478532	0.0297503774490125	0.0498502641432751	0.00618827515763669	0.0120280022019561	-0.0100614740185873	0.0553523162200004	0.00788344477844878	-0.0606904050687169	-0.0147133627128546	-0.0483263417115257	0.00697782546190375	0.0892937480642423	-0.0117003231829186	0.00573118425243019	0.0154523843012223	0.0109985338100771	0.00674707757664805	-0.0671533101586981
"CHC1756T"	-0.0257062893595523	0.00687402841004098	-0.0190803680631612	0.00662063393666978	0.0988429827972174	-0.00965913986958857	0.00423913943348764	0.0427716853538432	0.00137612223325182	0.0156848008137001	-0.02158555920263	-0.0354603875863427	0.0105740022744184	0.0228143407274509	0.00930495454125966	-0.0334241507952835	0.00563256546760028	0.00321032886636445	-0.0262484710554852	0.0261607325065358
"CHC1079T"	-0.0357013345631784	-0.0224265630955651	0.00760626875633107	0.0457925422961375	0.0597520172469455	-0.0493478895536273	-0.00532337593499845	-0.0176351646451082	-0.0241428915806059	-0.00211740045372744	0.0217410006730083	-0.0718788740349906	-0.0270436078286499	0.0136667663498065	-0.00746746993572597	0.0414661649102918	-0.037046407897423	-0.0347567347909179	-0.0338125356784544	-0.0482925362417222
"CHC1566T"	-0.0652634495881876	-0.0453855952623347	0.0508891879263323	0.0066479492677243	0.05041769812576	-0.0121361334936335	0.0198685974458526	0.0769464537239558	-0.0451456371456451	-0.00198431528845938	0.0215939508956116	0.0398081561659857	-0.0146766092313685	0.096761445385642	0.00244934327780348	0.00991355222835088	0.00238507995175886	0.0242965893549975	0.00969026865703378	0.0283794190068027
"CHC1603T"	-0.0184063742147193	0.0035099844357954	-0.0236981439932206	0.0247682050684214	0.0715801046401794	-0.0554594129987525	0.00884161549338034	-0.0231248318625022	0.0267336533185166	0.0182081396255143	0.0144257725557153	-0.059205173941922	-0.012896463004391	0.0191837597742337	0.0119986275093406	-0.0040360254146288	0.010971307096178	-0.00483779892647152	-0.0203423023474388	-0.0122313853867791
"CHC1715T"	-0.0611252470577616	0.00433086212694197	-0.00296252803092885	0.0353854304814493	0.0423279518730827	-0.00412368296022106	-0.0085573189910191	0.0805021196262721	0.0282468432906765	-0.000780203683248881	-0.0141166342201483	-0.0373316031180784	-0.0016497840061274	0.0725308146836946	-0.0051149621329906	0.018733575159279	0.0187059900836608	0.027675612826361	-0.0226649387651387	-0.0224159113071596
"CHC1742T"	-0.0169868376609783	0.00170307164381334	0.0186809005913649	0.031867296717152	0.0632798014159286	-0.045275935207348	0.0184298454448673	0.0329052621949334	0.0124456633403592	0.00810526325887986	0.00621489952757225	-0.045567303240847	-0.0305519632615031	0.0143342170164109	0.0125598921187732	-0.0110746478005572	-0.0305259135211295	0.00694696376066251	-0.0233692990278556	-0.0223155218980266
"CHC1757T"	-0.0515880611636762	0.008794854848553	0.0272791905614982	0.0700247128224938	-0.0282657446537727	0.0158937179348773	-0.00200846830047158	0.0567611840110824	0.0460148887833041	-0.0847914857288379	-0.00716340839122701	-0.104271889484247	0.00911252663565653	0.0743943332714371	0.0207622742543944	0.0590171972205582	0.0318895763415836	0.00731218507245897	0.015226695095606	-0.0943189917027927
"CHC2025T"	-0.0642700061292543	-0.0169350839587108	0.0319552718799255	-0.00907921650887981	0.018444007180777	-0.0283448451817719	-0.0468208437089126	0.0296415562975036	0.0187764536296624	-0.0671285081139497	0.0189159011474749	-0.0264373796106782	-0.0410522628448234	0.0569978715969527	-0.0203338321089916	0.103485190809762	-0.00547616606037814	-0.00581902996554227	0.00313818722244959	-0.101108548920506
"CHC2112T"	-0.0279327439841372	-0.0147228826926539	-0.0133145295288881	-0.0157472625647049	0.0947884911595678	0.00935705222409382	0.00910817033202733	0.0307901993333159	0.0492625687235802	-0.00277289872437084	-0.0031143915036521	-0.0337965848765673	0.00138814219758065	0.0154069154020153	0.0353293710916315	0.0114685441956333	-0.0295728969225342	-0.0230833590271285	-0.0675035069909642	-0.00224054825512324
"CHC2029T"	-0.0531213301473999	0.00342668855446455	0.073969361331586	0.0765021124218388	-0.0300394965328725	-0.0109723926459788	0.0067779014810596	0.0491299272974071	0.0553200334694167	-0.0470942508337608	-0.0113061789011159	-0.078895057587229	-0.0126371280752537	0.0566114182528428	0.0079429773516936	0.0623164486792171	0.028034473044647	0.0128537887391435	0.0377062698919391	-0.0969191576641651
"CHC2113T"	-0.0971215484084973	-0.00454852468050011	0.0651149972396079	0.0480691475234983	-0.0168178728875975	0.000525222006229932	0.0010569872395829	0.0487287819271842	0.0229132315820819	-0.0318076799120454	-0.00137106039229985	-0.0392813340657372	-0.0147110287345428	0.0389896685963676	0.00249753955268081	0.0305991793666621	0.00921695524184571	0.0154000345412405	0.0376053801481946	-0.0538447183474493
"CHC2215T"	-0.0380200446930398	-0.00530315832915159	0.0385616827546198	0.0318227388455612	0.0031155080141639	-0.0473959973387862	0.0136568143622701	0.0548822408703286	0.0110852352071251	-0.0438925648935161	-0.0111412617530484	-0.017496960777361	-0.0139233963269042	0.0429822809057371	0.023464426062615	0.0163323008069066	-0.0030968101870602	-0.00309850451183187	0.00952578330541062	-0.00985040564212489
"CHC2034T"	-0.0893067965321418	0.0260659179185547	0.0291439561241786	0.0396048230741043	0.0524940292372586	0.00796424529882253	0.0489790010158645	0.0880950088820131	0.00403313835684105	-0.0073707191113341	0.0266876781560325	-0.00841307325580662	-0.0121891929139062	0.0289502195498642	-0.012717952438543	0.0251905241527294	-0.0855016079271697	0.020085067997902	-0.00141497997599979	-0.00282200698475077
"CHC2115T"	-0.0137884295042122	0.00564629007149313	0.0365491719010561	0.0439024904247884	-0.00336481756243326	-0.0570371727329463	-0.0285641101385987	0.0199648666042938	0.082932506334786	-0.0440686293176796	0.00132839001790473	-0.0362576555614241	-0.0269102097066507	0.041068729158481	-0.0042794118252165	0.0926945149621181	-0.0386828170110212	0.0184042533298792	0.00560504590517097	-0.0611733963428654
"CHC2127T"	-0.0224699527742946	0.00840857004356616	-0.0257330797239239	0.0188248878488009	0.062472369517907	-0.0119548521817745	0.000855381511002064	0.0273361734064529	0.0287103973740107	-0.00828154364256697	0.0195728520616239	-0.0649248053835646	0.00354997458551916	0.020765009563863	0.0193988102602799	-0.031090143881547	0.00770599556657712	-0.00795536038755196	-0.017538254795273	-0.0235875778867916
"CHC2043T"	-0.0221590234741357	0.00797616265365319	0.0644709140832314	0.0237716278635675	-0.0742947627735381	0.0108934676231932	-0.0015860841744709	0.0372217236608969	0.0736659594336033	-0.0869268107658131	-0.0133219378635394	-0.125080615371816	0.00250435278765163	0.01971681806291	-0.0225708244085596	0.116892077866753	0.0422962838806132	0.00345833973317127	0.0395759121155585	-0.149849269035784
"CHC2128T"	-0.0306923501967586	0.014111085135096	0.0595202144050586	0.0307267618666866	-0.0678179395382201	-0.004936921399189	-0.000714769289007746	0.040906486378533	0.0732179690691027	-0.0773846562943708	-0.0243552038914676	-0.134008096326975	0.00717997195414882	0.0301831221328041	0.00224314924285893	0.0905696331092698	0.0397539683269401	0.0143351299811589	0.0382163022595385	-0.137194101394043
"CHC2048T"	-0.00799201231994874	0.00358236409090503	-0.0168060793004121	0.0197342295269315	0.0950132955791266	-0.0325920971853029	0.00324231459162481	0.0051020545350256	-0.0025524762034192	0.0250953327216493	0.0324184527192578	-0.0647007891356034	0.00793510967038309	0.0165008512092311	0.026794520522744	-0.0268771135675911	-0.00665084330666941	-0.00460635982148082	-0.013471683187471	0.00428865257839772
"CHC2134T"	-0.0155115806641584	0.0128731095774138	0.0617614150955698	0.0295611139976708	-0.0895269004672929	-0.0596622551418174	-0.0138707892797606	0.0421509251978198	0.0758542166788507	-0.0858829202680473	-0.026773877144691	-0.111734739245519	-7.23036586201221e-05	0.025211107414163	0.00385341291733356	0.107184367680504	0.0464673184633435	0.0178168166355788	0.0463423734813377	-0.139882418605356
"CHC2052T"	-0.01619929126294	0.0169250292351768	-0.0153212277031353	0.0193117696774514	0.092643080242341	-0.0153211998518259	0.00194039962540431	0.0198046465576876	0.00768707070524209	0.00982721471365319	-0.0022818859961998	-0.0582290437529154	0.00061438800617272	0.0245668900298866	-0.0288626006140966	-0.0157776641435282	-0.00478905203808981	0.00368745259588045	-0.0192832937628534	0.0126432708147353
"CHC2141T"	-0.00388072282112946	-0.00220872542633917	-0.0170195736015808	0.0023181021478714	0.112666261903679	-0.0215587973993846	-0.00262654339042138	-0.0290857551448037	-0.00833307852440367	0.0353343184537901	0.0143178328560963	-0.0601994517806877	-0.00226665018041465	0.00952096337766696	0.0317358022122146	-0.038851501415425	-0.0182371745737775	-0.0112110006956998	-0.0249363600862535	0.0300058768686492
"CHC2098T"	-0.0386006133637687	-0.0187827112702003	-0.0299093749528108	-0.000734711994711128	0.0964892484724679	0.00277345521665069	0.00164639527711466	0.0807782785631855	0.0013000721238113	0.00962563953681847	0.00949959138199232	-0.00545853654685113	0.0138483049646751	0.044728028952098	0.010053257130897	-0.0747803445267466	-0.0104904603932909	-0.0204748060901829	-0.0317774023143631	0.05316399520372
"CHC2099T"	-0.0571656426211654	-0.00702761637502713	0.00302294981075992	0.0341757292324253	0.0264292848885753	-0.0253478675472366	-0.000510295504012818	0.0736044028722112	0.0180931835760042	-0.0117671775871655	0.0137021057800371	-0.0416005068296293	-0.00423264041850436	0.0539933192442704	0.0127984754475753	0.00939187450084031	0.00687283798094554	0.0104819038931737	-0.00122634402195691	-0.0220077433599911
"CHC2202T"	-0.0216527391239013	0.0214162455949644	0.0556828013407356	0.0349025040934808	-0.0960144902247461	-0.0507768681996967	-0.00377719731489085	0.0393743705953392	0.0814066028745841	-0.0875304542699178	-0.0320506871556966	-0.12675648109634	-0.00316350669113691	0.0142247197848884	0.000440062128055652	0.116178234337764	0.0474137744676936	0.0253351043953142	0.0480308760770956	-0.149748133983364
"CHC2103T"	-0.0524360261238222	-0.0272799431631321	-0.0239425291525841	0.0220975152533212	0.0739198754029813	-0.0132012411029221	0.0151467750957376	0.0615640197723758	0.0218567677738633	0.0151750991653481	0.0150828480876018	-0.0271366025414822	-0.0699665074152688	0.0215096140466397	-0.0602841254812758	-0.048485403268017	-0.0437114778072582	0.0236404366818629	-0.0164273681188589	-0.00533095225996649
"CHC2206T"	-0.006585783093267	0.022932304793576	0.0111261525605244	0.0405339821679161	0.0147357057259582	-0.0432944658442215	-0.00271489658352794	0.0155383559130783	0.0389276359915536	-0.0234330044948931	-0.00464288145051259	-0.0947168563102034	-0.00267727748793346	0.0122830843822268	0.0219238419626492	0.037428115077294	0.0162303604933803	0.0221230980585319	0.0136191816093655	-0.0455951039470796
"CHC2111T"	-0.0266321531416635	0.0162094731977859	0.0453714824907986	0.0193671178744589	-0.0649464186025565	0.00772111914217714	-0.00972618816140788	0.0361024674011812	0.0725173549533747	-0.0749711484012248	-0.011906692017577	-0.143977069392206	0.00378495342474852	0.0346352794222638	-0.0224151633502015	0.109495422163554	0.0362274414699491	0.0107349728742007	0.0302656980480758	-0.152540230174656
"CHC2211T"	-0.0233333351607132	0.00803538951573975	0.0598770732512282	0.0201953826088193	-0.0646233580632876	-0.0350089287622501	-0.0152612267775691	0.0350404454260607	0.0653333805678111	-0.0760322057966523	-0.0199877447277237	-0.0924628921246969	-0.0145188235855689	0.013198735384288	-0.00092360987157096	0.0968490866585969	0.0230108131661416	0.0162234191732625	0.0336101113004585	-0.157598824579036
"CHC2216T"	-0.0646912791942395	0.0152538430843524	-0.02015593546616	0.0261718742393318	0.0319874514400555	4.81869168694193e-05	-0.00749385524138038	0.0740217278110941	0.0358708043562398	-0.0311143807315355	-0.0127406036184343	-0.0514239356553778	-0.00605868212452966	0.0444373894276482	-0.0184108529230423	-0.00219663278278421	0.0100479588278248	0.00370158996481657	-0.010707992471012	-0.0201034047209156
"CHC2208T"	-0.0107600064887853	0.00101734840737808	-0.00269945793951512	0.0200210135424809	0.0672285279709905	-0.0483392690205364	0.00520127465766926	-0.0221463813794088	0.0140737406257575	0.0130357126012765	-0.00753840900777945	-0.0914455809987883	-0.0103562901429879	0.0147857355663358	0.0262004420771417	-0.00635700578089501	0.00631527078839866	-0.00608196333560546	-0.0157218028501363	-0.0268799485060779
"CHC1743T"	-0.0336418756867053	-0.00699465152184382	-0.0207118930279467	0.0318453487621165	0.0675205320187424	-0.0160623586275353	0.0152493225663727	0.0537523371321653	-0.00678507597417598	0.0145429396265847	0.0103577064104928	-0.0625624589312398	-0.00621624900938028	0.0347262820447429	0.0269641392041241	-0.0198341054942685	-0.00363783689003176	0.0204275406012111	-0.0185478115643181	0.00452056582558819
"CHC1569T"	-0.0349883483177859	0.0185644144688543	0.0421733445960553	0.0428949612611107	-0.0188753441995833	-0.0454968141535807	0.000305266667455209	0.0535581533305944	0.0386461117653377	-0.0529893741918822	-0.0166523101519138	-0.0395714233578517	-0.0211439720672654	0.0270376649222141	0.0119011276952245	0.0548281234129875	0.00125572114508171	0.0213679222557744	0.0203852015564539	-0.0271354471322719
"CHC1611T"	-0.0431022084982384	0.00344213065131702	0.027616874939585	0.037107992676471	0.0337430143733844	-0.0362019031698416	0.031901269890836	0.0638204015585854	0.0148068811887443	-0.0230789956185595	-0.00303936342599137	-0.0212186463036779	-0.0604739811757209	0.0193996919540757	0.00676459403703925	0.0114582873235871	-0.0552299515136653	-0.00764712536661312	-0.0100608599269018	-0.0239218374374369
"CHC1719T"	-0.0306102363974754	0.0186563380212346	0.0530193048989373	0.0759147635340513	-0.074106662940206	-0.0272551249427117	-0.00575995580892737	0.0468261546032058	0.0744087883192888	-0.0783930455662488	-0.0271140148305731	-0.128184573049054	-0.00016611897576734	0.0323765834633802	0.00356284597337225	0.0961995909836046	0.035136263688479	0.0199938847043544	0.0353208773749329	-0.134431256492564
"CHC1591T"	0.00409858061675906	-0.0115810983190507	-0.00807735982697802	0.0137443252880612	0.136754590548018	-0.0213795772381461	-0.00432828000139013	-0.0374613536421805	-0.0219800256901335	0.028415968343497	0.00784002595304446	-0.0541940860514765	0.0167811982519532	0.00946974091108443	0.0304488476782437	-0.0412933781629038	-0.0100080108829159	-0.0363511121456767	-0.0233348634529196	0.0484756671119154
"CHC2200T"	-0.022457948832355	0.0067511656114041	0.0283983151448946	0.0553659760797583	0.014639817183174	-0.0367277042368833	-0.0153958541011013	0.0368379428407698	0.0544032277400962	-0.030685628208805	-0.00863356995204402	-0.0639089126455294	-0.020511998860598	0.0244100047256404	-0.000228233080715057	0.0696498444126719	-0.0607639324530195	0.0184850409976227	-0.0117217348475509	-0.0539859731901548
"CHC1053T"	-0.0659782367879921	0.0284631375815128	0.0276798537511632	0.0275695452091348	0.0580428432154974	-0.00733101196187962	0.0406361018904932	0.0602151417145749	0.0113841544986471	-0.0286857143168449	0.0432760662320564	0.00733928256672584	-0.00742743537388245	0.0391787416999615	0.0147427232866947	0.00361933198794487	-0.118585625024375	-0.0123646737825505	0.0057683640172999	3.34245571122493e-05
"CHC1595T"	-0.0111293400625991	0.00599824606165347	-0.00290390883861263	0.0236795175902001	0.0761933410807414	-0.027951200338605	0.0124030023660253	0.0265301454514763	-0.00769392616386846	0.00214879714414465	-0.0144757610405822	-0.0407056883037665	0.0164602332644084	0.0122747686010306	-0.0111474483064711	0.00764761184172816	-0.00457075094094646	0.0189051891321677	-0.0104500997671666	0.0289613281383166
"CHC1601T"	-0.0181592666522832	-0.0225900628903835	0.00974921164662734	0.0138352708048084	0.0596743167231445	-0.0492393864972212	0.00615492524026528	0.0377827417092057	0.00149551251007737	0.000810604216645527	5.08333384022543e-05	-0.0203431856777191	-0.0148277640617236	0.00904714661307732	0.031154156243827	-0.0114954400926735	-0.00362686835565292	0.0162821608332742	-0.0133055656493237	0.031669022068756
"CHC1596T"	-0.0613788845482219	0.00469562932990576	0.0520201658953216	0.0492532961048778	-0.0395877682751866	-0.0453136635076202	-0.00189307374728094	0.0470077966545129	0.0539939157564528	-0.0650275278628391	-0.0222109377785586	-0.0492552136834827	-0.0234470361160003	0.0302381243085047	0.00802120745632247	0.068552872933297	0.0133860465627023	0.0173500401431534	0.0319941122289416	-0.0775480446901058
"CHC1624T"	-0.0458083967165962	-0.00921800381158522	0.0324828662089695	0.0471802281682751	0.00672226692867576	-0.0210732746757352	0.017878013524104	0.0643331788641447	0.0290723402644389	-0.0413130997367747	-0.0134731627892598	-0.0377621846808965	-0.0232216047034124	0.0530180797487155	0.0175514188266331	0.0279725984852554	0.00785191604303202	0.0101345989943247	0.0107365384678118	-0.0337760129421818
"CHC2351T"	-0.0462831397733207	0.00165108352785522	-0.00229227242375399	0.0354191271362622	0.0443931987950585	-0.0132308869184681	0.022574396564887	0.0681555453960817	0.00947370664942704	-0.0290681675974031	-0.0154457848259637	-0.0315959811725515	-0.0234028439400558	0.0362663758635952	0.0239601128091943	0.00483166522953506	-0.0126580790490157	0.00507820894897915	-0.00439715937705046	-0.000354466535424369
"CHC1177T"	-0.036946374585995	0.0118302072059097	0.0462724466748002	0.0590188298123284	-0.04412945459621	-0.0532048535283456	0.00100451293437827	0.056566711662465	0.0558657419657805	-0.0482809849339053	-0.0189977647637264	-0.0611027127235874	-0.0202196974414136	0.0235023166365153	0.0103199900387012	0.0562889179485087	0.021227855681573	0.0174576063740766	0.0314689387447872	-0.0628260367884049
"CHC1712T"	-0.0459670688725853	0.0144269292625683	0.0326932030410329	0.049288963814804	-0.00802072120187179	-0.0252603426716854	0.00397253835813534	0.0606896065726762	0.0452576968389645	-0.0488483756678288	-0.00205345271652141	-0.046012051044354	-0.00123731451246188	0.0489501983640637	0.0148185891004287	0.0386879982152842	0.0203614978142732	0.00351061881200088	0.0150878274644988	-0.0395526331042338
"CHC2358T"	-0.0682255547760827	-0.0292514822638547	0.0146070673682622	0.0349659177066103	0.0416170728307394	0.00992965990455887	0.0292003064342331	0.0837572120315185	0.00826223707916114	-0.018112919641287	-0.00840285677103834	-0.0462522077555357	-0.0196447792929136	0.0425152413778522	0.0319364253371903	-0.0117706074642305	-0.0336509635817218	0.0166207592813747	0.0147351310345882	-0.00178366482393813
"CHC1180T"	-0.0186003481681455	0.00184241760193511	0.0558662934298842	0.0520869018816428	-0.0361788906928634	-0.0782743444691855	-0.0195990911160726	0.0414269336789349	0.0440346970639172	-0.0366353072392941	-0.0241647257909993	-0.0548926135248595	-0.00118567955822912	0.024464094337977	-0.00434311349385924	0.0574521464714824	-0.0122883957842421	0.0149929645319961	0.0307610207823945	-0.05671660628352
"CHC1714T"	-0.0557306342095623	-0.00433902915595769	0.0491395005138564	0.0462104246536433	-0.0177449018612224	-0.0443410954056098	0.00279380099234298	0.0426163461487005	0.0294380516326358	-0.0484033722525047	-0.0181051775648033	-0.0392683705000139	-0.0206898478080602	0.0415867909919139	0.00557398475131789	0.0505639350465406	-0.00646153090274722	0.0248882888434957	0.027706101140603	-0.0545554336732485
"CHC2362T"	-0.0247300508402975	-0.00170482302174199	0.0190829285277931	0.0470912802698794	0.0206834543253674	-0.0214210404354345	0.0199748697746383	0.0604280588542931	0.0279669600531175	-0.0173757024822603	-0.00501277989799422	-0.0714032326631564	-0.0180969142744712	0.0162285858501629	0.0221707050061667	0.0180363473807073	-0.00466055844985136	0.0174470539982291	0.00468045313690893	-0.0378218463944631
"CHC1737T"	-0.0390044281155614	0.00464537097233389	0.0533319893220336	0.0630056748953183	-0.0558814881750545	-0.0571813571344653	-0.00698319909029195	0.0509273375532134	0.0522082264476309	-0.0629494545398101	-0.0204578463526903	-0.0707560718203483	0.0025911966437574	0.0431312078932938	0.00139954533967905	0.0570248196239271	0.0331020887830257	0.00666974479801919	0.034680227597646	-0.0808241468509183
"CHC1210T"	-0.0351632102978254	-0.00606278501604446	0.0576063103319833	0.0295979002056976	-0.057191817480045	-0.0456056017151786	-0.0015245401037075	0.0448159978089468	0.0524952644357349	-0.0680857019379996	-0.0272336398344604	-0.0949544483185078	0.00750336523942486	0.0477214772931649	0.00720136163427321	0.0736632710405146	0.0307397831794438	0.0136848361461282	0.0533875393988611	-0.124287596726114
"CHC1738T"	-0.0860056879416035	-0.019726993972484	0.066002825991692	0.0130491695676733	-0.00131002747543146	-0.00731710922874777	0.007560374058331	0.0364389724369963	0.0395414577369162	-0.0493996396535965	-0.0334540437589195	-0.00173821150912232	-0.0169669920234013	0.0116905233280317	0.00435498739955301	0.0407427172787549	-0.0154124471310124	0.00434160281304096	0.0455541545744315	-0.0771219049195073
"CHC1081T"	-0.0496850628067368	-0.00644304792586884	0.0593482156228296	0.0531582363205042	-0.0170485030329492	-0.00852208365532865	0.00183367331078481	0.0460842438023769	0.0335861475371612	-0.0626447435351202	-0.00716920596222629	-0.0512498161907218	-0.00440212138977045	0.0837271318790593	-0.00550410097529926	0.047537208450776	0.0399950617255366	0.000988089927015028	0.0255231726367747	-0.0710739880534452
